plant_species;family;number_herb;number_herb_leaf;AOO;mean_N_per_LDM;EIV-N;EIV-T;EIV-L;plant_height;Woodiness
Athyrium distentifolium;Aspleniaceae;5;2;220.44999999999996;NA;5.84523608162983;1.94809868706765;4.93279311592327;NA;NA
Athyrium filix-femina;Aspleniaceae;29;22;10741.42;27.92844765181658;5.73282161918028;3.99243998523769;2.78873862171626;0.7208434242404262;Non-Woody
Atocion armeria;Caryophyllaceae;7;5;118.57333333333334;NA;1.838722644335205;4.670784633121865;7.1944322744573395;0.7071067811865476;NA
Atocion rupestre;Caryophyllaceae;10;3;39.196666666666665;NA;1.56201920198383;2.04141160997916;8.44639380284473;0.2;NA
Atriplex laciniata;Amaranthaceae;6;2;NA;NA;8.36908700852357;4.73091193570001;9.30862981332196;0.46260650091827415;Non-Woody
Atriplex littoralis;Amaranthaceae;18;12;588.9566666666666;23.860310425621822;8.40304200481335;4.84396357138177;9.14602479740097;0.6630983250824539;Non-Woody
Atriplex patula;Amaranthaceae;40;22;8490.056666666667;NA;6.93161269375797;4.57563057032207;6.82084095303911;0.6853467509397647;Non-Woody
Atriplex pedunculata;Amaranthaceae;4;3;133.38000000000002;NA;8.09269713509342;4.4899258207819;9.1423248375486;0.181712059283214;Non-Woody
Atriplex portulacoides;Amaranthaceae;41;26;303.88000000000005;15.80885330711125;7.40918758702584;5.79173382677206;9.12756596313095;0.30091189143095093;Woody
Atriplex glabriuscula;Amaranthaceae;5;3;NA;NA;9.11394054296845;4.20613503901183;9.30862981332196;0.4217163326508746;Non-Woody
Atriplex prostrata;Amaranthaceae;27;19;5157.246666666667;NA;7.76261042753841;4.85470178605768;8.19751454376082;0.4332460200627953;Non-Woody
Atriplex rosea;Amaranthaceae;4;1;122.94;NA;6.91182708401226;5.48243412280033;8.87553083233349;0.4160167646103808;Non-Woody
Atriplex sagittata;Amaranthaceae;17;11;1680.04;NA;7.4876735372431;5.23828296470746;8.65258771472522;0.9283177667225558;Non-Woody
Atropa bella-donna;Solanaceae;31;26;2378.2466666666664;NA;5.707145585437814;4.6007460559890845;3.59880200522882;NA;Non-Woody
Aurinia saxatilis;Brassicaceae;23;15;175.95666666666668;NA;1.86316736974289;5.71407496300268;8.47443498546593;0.158113883008419;Non-Woody
Avena fatua;Poaceae;28;20;3823.846666666667;19.660649054081155;5.40993797481915;4.91458419710423;6.98913701401529;1.0144005226512178;Non-Woody
Avena strigosa;Poaceae;6;4;NA;47.67869012944039;4.86989397877694;4.91894447462007;7.75285674530829;0.9486832980505138;Non-Woody
Baldellia ranunculoides;Alismataceae;3;3;85.55;NA;3.15428066480403;4.56895521364329;7.73655485030097;0.14422495703074084;Non-Woody
Ballota nigra;Lamiaceae;59;39;6213;NA;8.39003329194295;4.85980103765788;7.3266973456857;0.6910090125696863;Non-Woody
Barbarea intermedia;Brassicaceae;5;3;608.9533333333334;NA;7.16554134575215;4.50826764462261;7.82676677194701;0.34341427276599956;Non-Woody
Barbarea stricta;Brassicaceae;11;8;873.9499999999999;NA;7.39846221264622;4.46756048973971;7.66527831083239;0.7745966692414834;Non-Woody
Barbarea vulgaris;Brassicaceae;45;25;6349.326666666667;NA;6.41458757691119;4.30374964858297;7.74818544727178;0.5312938567338972;Non-Woody
Bartsia alpina;Orobanchaceae;17;9;225.4766666666667;20.274413972241582;3.542520780610695;1.86728300783357;7.519362430434285;0.06388978301517341;Non-Woody
Bassia laniflora;Amaranthaceae;4;3;11.923333333333332;NA;2.12475585162546;5.66210023927613;8.92210802826337;0.2884499140614817;Non-Woody
Bellis perennis;Asteraceae;36;27;11645.316666666666;22.551437183724214;5.50064302195737;4.20716145953327;7.89624701487246;0.04689861001866917;Non-Woody
Berberis vulgaris;Berberidaceae;43;28;2755.443333333333;22.78649301473975;3.24613731075841;4.45195824561395;6.92193877134833;1.734317477318402;Woody
Berula erecta;Apiaceae;21;17;6758.483333333333;NA;6.35162463766464;4.40548021340805;7.36184275860915;0.9564655913861946;Non-Woody
Beta vulgaris;Amaranthaceae;117;70;36.00333333333333;33.32745345141994;8.55267868910224;4.95059087771353;8.81596586947442;0.37575365635126184;Non-Woody
Betonica alopecuros;Lamiaceae;10;7;43.973333333333336;NA;2.56782620963475;1.93702256624074;7.21008515580844;NA;NA
Betonica officinalis;Lamiaceae;52;33;5157.843333333333;NA;3.30065668705608;4.40898455008865;6.66280268741838;NA;NA
Betula humilis;Betulaceae;30;29;129.73666666666668;20.3;2.89460162649227;3.21645993705314;7.05537530535844;1.2335848182654034;Woody
Betula nana;Betulaceae;84;72;35.07666666666666;22.099189675917707;1.45020096069558;1.88344492211956;7.53297334059989;0.14453813466464296;Woody
Betula pendula;Betulaceae;406;310;NA;23.99708410259086;3.64127481215131;3.43599368769237;6.84088071159424;0.29218021302301783;Woody
Betula pubescens;Betulaceae;232;187;7086.43;25.970964836792913;3.44119227997779;3.09816332570808;6.74660952196029;0.1450677208580693;Woody
Bidens cernua;Asteraceae;9;5;3551.123333333333;13.160000000000002;8.87808515440448;4.4679025800574;8.04601589242474;0.5118599854410599;Non-Woody
Bidens radiata;Asteraceae;1;1;279.0566666666667;NA;8.1030622195797;4.42449772253431;8.39516803874098;0.6887246539984299;Non-Woody
Bidens tripartita;Asteraceae;39;10;6313.643333333333;46.2776038734199;7.854416522498727;5.00338407784089;7.986407172014864;0.6344227580643385;Non-Woody
Biscutella laevigata;Brassicaceae;28;13;358.27;NA;2.04560756877943;3.96247799932172;8.0505050358893;0.16148315584236828;Non-Woody
Bistorta officinalis;Polygonaceae;62;49;6240.213333333333;33.88349221121816;5.37945408864059;3.0103504671132;6.60886441283687;0.14871860205742016;NA
Bistorta vivipara;Polygonaceae;19;15;355.9433333333333;31.52558900396245;2.7493767783587;1.61045038508697;7.688763063972749;0.05320032439662845;NA
Blackstonia perfoliata;Gentianaceae;5;4;52.830000000000005;16.70410804459431;3.11901376024484;5.48987650781187;7.9837287618091;0.18447278386822097;Non-Woody
Blechnum spicant;Aspleniaceae;8;6;3067.6433333333334;NA;2.76437786022537;3.48993029226891;2.92593303985108;NA;Non-Woody
Blysmus compressus;Cyperaceae;4;4;770.8733333333333;NA;3.50625528516387;3.89909382036185;7.40386135244618;0.29129506302439406;Non-Woody
Bolboschoenus maritimus;Cyperaceae;46;25;2664.316666666666;NA;6.06003367176181;4.94601174398315;8.11492368922922;0.8719390082540782;Non-Woody
Bothriochloa ischaemum;Poaceae;16;14;255.46333333333337;14.51560332232192;3.20747052930915;5.73328164421391;8.90947829079188;0.3318984013738689;Non-Woody
Botrychium lunaria;Ophioglossaceae;2;2;1028.75;NA;2.43187438196183;2.89416423628541;7.33296349793116;0.03852802120146043;Non-Woody
Brachypodium pinnatum;Poaceae;117;90;5480.826666666667;18.41684260091526;4.03686354227634;4.17538842889797;5.73238111402809;0.2992315049455627;Non-Woody
Brachypodium rupestre;Poaceae;9;8;NA;NA;3.61676027056959;4.30682876260342;7.07919781297035;NA;NA
Brachypodium sylvaticum;Poaceae;87;74;8734.66;22.02117432295315;5.71308550230793;4.3843540525989;4.0064064462985;0.44816930838407776;Non-Woody
Brassica oleracea;Brassicaceae;102;62;165.42;48.2;8.26211174519007;5.54055925131764;8.14859969802703;0.8239068575628471;Non-Woody
Brassica rapa;Brassicaceae;54;30;NA;38.74523281901122;6.407081858589896;4.2936917267918;7.610988894855955;0.7354132792652023;Non-Woody
Briza media;Poaceae;28;23;7745.996666666667;16.466152750714166;3.2928486581015353;3.49587090551283;7.818724844637735;0.11143008267511637;Non-Woody
Bromus arvensis;Poaceae;15;12;743.9866666666667;25.289999999999996;4.932541807231715;4.406229384317941;6.076874385973365;0.6193403396382804;Non-Woody
Bromus brachystachys;Poaceae;3;2;NA;NA;NA;NA;NA;0.12247448713915894;Non-Woody
Bromus erectus;Poaceae;106;82;4942.456666666667;18.79439594034297;3.5471476953297403;4.718469652361707;7.702135489403234;0.31648920687239984;Non-Woody
Bromus hordeaceus;Poaceae;40;30;10780.766666666668;20.202027832519725;4.81165813358377;4.63468323678853;7.31186940696249;0.31512190025572123;Non-Woody
Bromus lepidus;Poaceae;1;1;NA;NA;5.48196303408552;4.81099842587935;8.16232341858609;0.7;Non-Woody
Bromus inermis;Poaceae;69;42;7789.56;19.972745611581676;5.21880240763288;4.54932757656816;7.8426837704242;0.6481937198804708;Non-Woody
Bromus commutatus;Poaceae;9;6;NA;NA;4.82108505836444;4.79401237197907;6.85236550170382;0.5317761610215731;Non-Woody
Bromus racemosus;Poaceae;13;10;1657.72;NA;5.65392453376822;4.73510239314192;6.49695819670805;0.848528137423857;Non-Woody
Bromus benekenii;Poaceae;9;9;NA;NA;5.74850424476403;4.12565154237458;4.04919646425272;1.3416407864998738;Non-Woody
Bromus ramosus;Poaceae;20;14;NA;32.90496466218118;6.42799277397647;4.49248653686113;4.98186107370961;1.2344411464551526;Non-Woody
Bromus grossus;Poaceae;4;3;NA;NA;5.10279167831025;5.77149311250698;6.2395968420703;NA;Non-Woody
Bromus secalinus;Poaceae;18;11;875.7333333333332;NA;4.94018311033983;4.45540383174926;6.52767515545887;0.6999271023161167;Non-Woody
Bromus sterilis;Poaceae;33;25;7379.183333333334;24.33624881022934;6.15245998323488;5.00132145542858;7.06798991662525;0.6749660964660857;Non-Woody
Bromus tectorum;Poaceae;35;19;4087.033333333333;21.144467177611812;4.55020122751798;4.95761176370344;8.25712261770726;0.4200663501034998;Non-Woody
Bryonia alba;Cucurbitaceae;7;4;808.8733333333333;NA;6.7529300949197;4.94419533994548;7.23194517982687;3.1748021039363987;Non-Woody
Buglossoides arvensis;Boraginaceae;25;13;2512.266666666667;NA;5.54190073111045;4.80237519162181;6.32787039902384;0.6;Non-Woody
Bunium bulbocastanum;Apiaceae;6;3;365.1366666666667;24.82;4.62733153402175;5.37915337129669;7.41947148457583;0.37352937160389654;Non-Woody
Buphthalmum salicifolium;Asteraceae;11;10;984.4233333333336;26.531515445689823;3.1388640555409;3.72610331838636;7.53849659686912;0.4675199781228006;Non-Woody
Bupleurum falcatum;Apiaceae;27;17;1564.2066666666667;16.269009999999998;3.11019819624326;4.71457923176708;6.13974981543289;0.48317377950174045;Non-Woody
Bupleurum longifolium;Apiaceae;6;4;297.43333333333334;NA;5.07792487913652;3.68967142727068;4.90266090949546;0.5087030377651613;Non-Woody
Bupleurum ranunculoides;Apiaceae;7;5;17.14;NA;2.59994810941998;2.29164903614653;8.41211502857502;0.21213203435596423;Non-Woody
Bupleurum rotundifolium;Apiaceae;11;9;120.71666666666664;NA;4.12333227452076;5.1843550103168;7.93840721954128;0.3674234614174767;Non-Woody
Bupleurum tenuissimum;Apiaceae;1;1;126.35333333333334;NA;3.93686826830021;5.30760675720165;8.71706968967926;0.2080895725143909;NA
Butomus umbellatus;Butomaceae;11;7;2834.67;42.60000000000001;7.62065630263092;4.46882277016525;6.5031770320053;1.0194265469082735;Non-Woody
Buxus sempervirens;Buxaceae;55;32;111.11333333333334;17.637755815944146;4.14018014196843;6.17048876537169;4.07307317095772;2.737204762931773;Woody
Cakile maritima;Brassicaceae;44;25;557.4599999999999;NA;8.01296149153201;5.25595951788778;9.2256351508722;0.2534395053767737;Non-Woody
Calamagrostis arundinacea;Poaceae;71;58;2735.976666666667;19.43139202995719;4.56761306038161;3.64711122971422;4.92312362683801;0.6580370064762462;Non-Woody
Calamagrostis canescens;Poaceae;70;53;5879.323333333334;21.35105425024592;5.237281127330165;4.13165226548969;5.801993989758665;1.180703914630973;Non-Woody
Calamagrostis epigejos;Poaceae;162;119;11034.356666666668;12.541386724730634;6.02125049809634;3.97427395058032;6.70450521193255;0.737414347635367;Non-Woody
Calamagrostis pseudophragmites;Poaceae;12;11;121.81666666666666;17.4;4.6227495333563;4.23553106433797;7.21198976818031;1.3416407864998738;Non-Woody
Calamagrostis varia;Poaceae;12;8;585.2033333333334;NA;4.09441841621583;2.1303635564905252;6.0089206561991055;0.6804092115953367;Non-Woody
Calamagrostis villosa;Poaceae;24;18;1176.8333333333333;23.761705396581423;2.62978045233075;2.67393491648127;5.3416347519183;1.3;Non-Woody
Calendula arvensis;Asteraceae;33;22;43.303333333333335;NA;6.02615127249054;6.18629073460461;7.35303015031123;0.1330632551540198;Non-Woody
Calla palustris;Araceae;2;2;1645.9066666666668;25.674890457409933;4.1699027622712;3.84165774901588;5.57809643727177;0.22133638394006436;Non-Woody
Callitriche hermaphroditica;Plantaginaceae;1;1;54.43666666666667;NA;4.11899383666087;3.99588233885288;6.86945662357968;0.316227766016838;Non-Woody
Callitriche palustris;Plantaginaceae;4;4;8699.243333333334;NA;5.06790772680792;3.5343861900718;6.56696071170141;0.06546991248777333;Non-Woody
Callitriche stagnalis;Plantaginaceae;3;3;NA;NA;4.76169764341505;4.43598927061401;5.7868555150698;0.2645751311064591;Non-Woody
Calluna vulgaris;Ericaceae;192;136;9496.606666666668;13.218229244209668;1.2814625023664;3.57204485069219;7.25380276318797;0.7725003572917485;Woody
Caltha palustris;Ranunculaceae;50;36;11252.843333333332;42.00757340935826;5.26574001238738;3.39981199582277;6.35063718631984;0.26456293867984026;Non-Woody
Calystegia sepium;Convolvulaceae;39;30;11071.376666666669;31.567204397640996;8.46771116290769;4.59206664506777;6.87810163530243;1.1622337432144312;Non-Woody
Calystegia soldanella;Convolvulaceae;13;11;NA;28.62122192819193;4.57071967245574;5.3840034712532;8.76020353977017;0.10099083768055206;Non-Woody
Camelina alyssum;Brassicaceae;5;4;NA;NA;4.32940860681934;4.10568459094778;6.9642990582986;0.41033471996021414;Non-Woody
Camelina microcarpa;Brassicaceae;11;6;NA;51.72999999999999;4.79796820502469;4.88717423124866;7.40990260329066;0.363424118566428;Non-Woody
Camelina sativa;Brassicaceae;17;8;NA;61.80453559886137;4.89472888111483;4.63682055484559;6.97608675090601;0.4481404746557165;Non-Woody
Campanula alpina;Campanulaceae;4;3;20.93;NA;2.10784207617988;1.51522579795561;7.47234279398616;0.10000000000000002;Non-Woody
Campanula barbata;Campanulaceae;8;5;61.46666666666667;23.930000000000003;2.20495308646891;1.34705365307434;6.99298468189551;0.1624335391200167;Non-Woody
Campanula bononiensis;Campanulaceae;7;5;72.90666666666667;NA;2.56275462171817;4.9686326828691;6.75355340445915;0.5927364981336248;Non-Woody
Campanula cervicaria;Campanulaceae;6;3;85.70333333333333;NA;4.25577308475709;4.33625267262174;6.00991003126487;0.4762203155904598;Non-Woody
Campanula cochleariifolia;Campanulaceae;9;5;351.74;NA;3.23904586734705;2.32419867849761;7.89374944176136;0.0332235913633401;Non-Woody
Campanula glomerata;Campanulaceae;27;14;2532.28;NA;3.79050855530032;4.07505191493909;7.10874478239967;0.4641588833612779;Non-Woody
Campanula latifolia;Campanulaceae;18;8;561.9866666666667;NA;7.29046323614748;3.8811138824262;3.65637874775748;0.8801117367933934;Non-Woody
Campanula patula;Campanulaceae;12;3;6427.716666666667;30.61354057553722;4.45955960137;3.97205956650383;7.5926730768954;0.15496110761596918;Non-Woody
Campanula persicifolia;Campanulaceae;28;12;3811.763333333334;20.808935580658616;3.77127038426927;4.26909438351366;4.86009596633652;0.12891443223382537;Non-Woody
Campanula rapunculoides;Campanulaceae;40;19;5697.72;NA;4.73899545193906;4.19580515327326;5.87730968602587;0.6103250775419377;Non-Woody
Campanula rapunculus;Campanulaceae;19;11;2984.7666666666664;29.6;4.13623499384608;5.13888121575629;6.73848642315013;0.3811740197918289;Non-Woody
Campanula baumgartenii;Campanulaceae;1;1;NA;NA;2.8680107970068;4.8071270427368;6.24215399153273;0.15491933384829668;Non-Woody
Campanula rotundifolia;Campanulaceae;51;23;10791.246666666668;20.195541099821803;2.595056999777885;2.898639510951215;6.338795072720415;0.10544311140980188;Non-Woody
Campanula scheuchzeri;Campanulaceae;12;6;NA;34.334072252054426;3.10261113698491;1.71866575585857;7.83504302790845;0.08488553123978625;Non-Woody
Campanula sibirica;Campanulaceae;12;3;57.72666666666667;17.100000000000005;2.8665339875714;5.03768615934525;7.68271331860061;0.17320508075688773;Non-Woody
Campanula thyrsoides;Campanulaceae;4;2;28.590000000000003;NA;3.82906470039948;1.84333912248113;7.83554126557824;0.18171205928321393;Non-Woody
Campanula trachelium;Campanulaceae;74;17;6530.830000000001;26.16919294757804;7.34961752654208;4.26459623180426;3.75070447316171;0.2273228670903668;Non-Woody
Capsella bursa-pastoris;Brassicaceae;134;49;11196.51;NA;6.52857275978016;4.25363819240004;7.27779543271246;NA;Non-Woody
Cardamine amara;Brassicaceae;41;24;7890.486666666667;NA;4.94835093185849;3.39969780374923;5.98680540537736;0.35676213450081634;Non-Woody
Cardamine bulbifera;Brassicaceae;17;11;1511.676666666667;33.21182018498836;6.3441395686662;4.04235153922252;2.38122765209875;0.42665413697202714;Non-Woody
Cardamine enneaphyllos;Brassicaceae;13;8;202.38666666666668;33.20000000000001;7.1186168622595;3.70541744719253;3.44825205413407;0.31036274659656116;Non-Woody
Cardamine flexuosa;Brassicaceae;16;8;3758.756666666666;NA;5.78214434096998;3.71229897630259;5.08835736467331;0.2654674882554339;Non-Woody
Cardamine heptaphylla;Brassicaceae;6;5;25.116666666666664;NA;6.56745263515497;3.31537678672613;2.28794965028616;0.3535533905932738;Non-Woody
Cardamine hirsuta;Brassicaceae;30;22;5113.950000000001;17.866666669999997;6.84087206376332;4.75653876285592;5.79670591674617;0.160054293647184;Non-Woody
Cardamine impatiens;Brassicaceae;18;9;2182.6133333333332;NA;7.67379181847494;4.02194117539053;4.25442407666206;0.4670912569217222;Non-Woody
Cardamine parviflora;Brassicaceae;2;1;119.60666666666668;NA;5.73280443824392;4.70146935049017;7.74099611729361;0.17320508075688773;Non-Woody
Cardamine pentaphyllos;Brassicaceae;6;2;109.41666666666669;NA;6.56745263515497;3.31537678672613;2.28794965028616;0.28284271247461906;Non-Woody
Cardamine pratensis;Brassicaceae;41;23;11363.683333333334;27.247781109892593;5.33706071992047;3.81478346892376;5.67916168450359;0.1553434263608204;Non-Woody
Cardamine resedifolia;Brassicaceae;4;2;15.126666666666663;NA;2.1977041052282;0.702545858553463;8.50431445235942;0.07113786608980127;Non-Woody
Cardamine trifolia;Brassicaceae;3;3;96.65;NA;6.27235982420544;3.14240866117686;2.31937117594237;0.2080083823051904;Non-Woody
Carduus acanthoides;Asteraceae;58;27;2320.3566666666666;NA;7.61118918160884;4.38523821166166;8.72607606519232;0.9486832980505138;Non-Woody
Carduus crispus;Asteraceae;56;30;6647.9000000000005;NA;8.92025366634575;4.26942755017088;6.82440423298271;1.3271560711759864;Non-Woody
Carduus defloratus;Asteraceae;28;17;495.22333333333336;26.015253536944957;4.09275203951418;3.53708157055004;7.27381843126536;0.22445497913251225;Non-Woody
Carduus nutans;Asteraceae;72;25;NA;33.03997578691607;5.84519853012078;4.26860503094;7.93607282414625;0.7713844771974706;Non-Woody
Carduus personata;Asteraceae;22;14;460.73;NA;8.55433526806488;2.69263750118309;6.07135922716068;1.0656022367666107;Non-Woody
Carex acuta;Cyperaceae;70;45;NA;27.371757324999997;4.71260349357626;3.76228785600185;6.71484648532766;1.038791424203477;Non-Woody
Carex acutiformis;Cyperaceae;65;49;9785.86;NA;5.52034468192858;4.21307434182724;6.62710226637608;0.8302695451385432;Non-Woody
Carex alba;Cyperaceae;9;8;691.8566666666667;NA;2.76816032630396;3.6546464808569;4.84535444560255;0.13103706971044485;Non-Woody
Carex appropinquata;Cyperaceae;9;6;1617.6666666666667;NA;3.86727708664212;3.82715259358178;7.60420237599621;0.5389561679446264;Non-Woody
Carex aquatilis;Cyperaceae;10;5;93.82;31.101039533915564;3.72255613833596;3.4061409935938;8.60562125423947;0.8537576520106349;Non-Woody
Carex arenaria;Cyperaceae;32;23;NA;19.28337744210483;1.71644473373254;4.26347916329423;6.81855501056999;0.34554086943919443;Non-Woody
Carex colchica;Cyperaceae;9;7;NA;NA;1.84240824945655;4.84154863439245;8.01074545715094;0.2080083823051904;Non-Woody
